brand,name,model_number,category,sub_category,price_inr,price_usd,warranty,description,full_specifications,unit_of_measure,min_order_quantity,lead_time_days,gst_rate,image_url,needs_review,source_file,data_quality_score
QSC,"QSC P6T-WH - 6.5"" Two-way pendant speaker",P6T-WH,Audio,Ceiling Loudspeaker,31250.0,374.25,Not Specified,"6.5"" Two-way pendant speaker, 70/100v transformer with 16 Î© bypass, 135Â° conical DMT coverage, Includes cable and fastener for suspended installation, White","6.5"" Two-way pendant speaker, 70/100v transformer with 16 Î© bypass,
135Â° conical DMT coverage, Includes cable and fastener for suspended installation, White",piece,1,21,18,,False,QSC.csv,100
QSC,"QSC C4-WH - 4"" Full-range",C4-WH,Audio,DSP / Audio Processor / Mixer,43750.0,523.95,Not Specified,"4"" Full-range, low-profile ceiling-mount network loudspeaker, PoE/PoE+ powered. Includes C-ring and tile rails. Color - White.","4"" Full-range, low-profile ceiling-mount network loudspeaker,
PoE/PoE+ powered. Includes C-ring and tile rails. Color - White.",piece,1,21,18,,False,QSC.csv,100
QSC,QSC LCOL-8N-P - Q-SYS Collaboration Bundle scaling license for Core Nano and Core 8 Flex that doubles the networked audio capacity to 128x128,LCOL-8N-P,Software & Services,Software License,92500.0,1107.78,Not Specified,"Q-SYS Collaboration Bundle scaling license for Core Nano and Core 8 Flex that doubles the networked audio capacity to 128x128, doubles the maximum number of next-generation AEC processors to 16,...","Q-SYS Collaboration Bundle scaling license for Core Nano and Core 8
Flex that doubles the networked audio capacity to 128x128, doubles
the maximum number of next-generation AEC processors to 16,
doubles the maximum number of Softphone instances to 4, and
doubles the general purpose processing capacity, Perpetual.",piece,1,14,18,,False,QSC.csv,100
QSC,QSC Qf 60x2 - 2-ch,Qf 60x2,Audio,Amplifier,115000.0,1377.25,Not Specified,"2-ch, 60W/ch Q-SYS network audio Amplifier, Lo-Z, FlexIO, with Mic/line Input, 100-240v","2-ch, 60W/ch Q-SYS network audio Amplifier, Lo-Z, FlexIO, with
Mic/line Input, 100-240v",piece,1,21,18,,False,QSC.csv,100
QSC,QSC Qf 60x4 - 4-ch,Qf 60x4,Audio,Amplifier,132500.0,1586.83,Not Specified,"4-ch, 60W/ch Q-SYS network audio Amplifier, Lo-Z, FlexIO, with Mic/line Input, 100-240v","4-ch, 60W/ch Q-SYS network audio Amplifier, Lo-Z, FlexIO, with
Mic/line Input, 100-240v",piece,1,21,18,,False,QSC.csv,100
QSC,"QSC S162T-BK - 2.75"" Full-range (x16) element column surface speaker",S162T-BK,Audio,Wall-mounted Loudspeaker,92500.0,1107.78,Not Specified,"2.75"" Full-range (x16) element column surface speaker, 70/100V transformer with 8 Î© bypass, 150Â° horizontal x selectable 15/30Â° vertical coverage, includes pan/tilt wall mount and input weather...","2.75"" Full-range (x16) element column surface speaker, 70/100V
transformer with 8 Î© bypass, 150Â° horizontal x selectable 15/30Â°
vertical coverage, includes pan/tilt wall mount and input weather input cover.",piece,1,21,18,,False,QSC.csv,100
QSC,QSC CORE 610 - Network Core for AV&C processing built on Dell PowerEdge Server Technology offering 256x256 networked audio channels,CORE 610,Software & Services,Software License,812500.0,9730.54,Not Specified,"Network Core for AV&C processing built on Dell PowerEdge Server Technology offering 256x256 networked audio channels with 8x8 Software-based Dante license included, dual Ethernet ports for network...","Network Core for AV&C processing built on Dell PowerEdge Server
Technology offering 256x256 networked audio channels with 8x8
Software-based Dante license included, dual Ethernet ports for
network redundancy, two auxiliary Ethernet ports, 64 next-generation
AEC processors, internal universal PSU, pre-installed 480 GB SSD Media
Drive, 1RU.",piece,1,14,18,,False,QSC.csv,100
QSC,QSC SLMST-610-P - Q-SYS Core 610 license for Microsoft Teams Room software features,SLMST-610-P,Software & Services,Software License,117500.0,1407.19,Not Specified,"Q-SYS Core 610 license for Microsoft Teams Room software features, enables both Q-SYS Scripting and UCI Deployment, Perpetual","Q-SYS Core 610 license for Microsoft Teams Room software features, enables both Q-SYS Scripting and UCI Deployment, Perpetual",piece,1,14,18,,False,QSC.csv,100
QSC,QSC T1-BK - Tabletop network microphone,T1-BK,Mounts,Component / Rack Mount,107500.0,1287.43,Not Specified,"Tabletop network microphone with RGB light ring and onboard meeting controls, PoE powered. Includes mounting kit and soft-flex CAT6 cable.","Tabletop network microphone with RGB light ring and onboard
meeting controls, PoE powered. Includes mounting kit and soft-flex
CAT6 cable.",set,1,7,18,,False,QSC.csv,100
QSC,QSC ML4i - Q-SYS peripheral providing 4 mic/line inputs. Up to 4 devices daisy- chainable. 1U-1/4W,ML4i,Cables & Connectivity,AV Cable,62500.0,748.5,Not Specified,"Q-SYS peripheral providing 4 mic/line inputs. Up to 4 devices daisy- chainable. 1U-1/4W, powered over Ethernet or +24 VDC. Surface mountable, rack kit sold separately.","Q-SYS peripheral providing 4 mic/line inputs. Up to 4 devices daisy-
chainable. 1U-1/4W, powered over Ethernet or +24 VDC. Surface
mountable, rack kit sold separately.",set,1,7,18,,False,QSC.csv,100
QSC,QSC GP8x8 - Q-SYS peripheral providing control expansion,GP8x8,Cables & Connectivity,AV Cable,37500.0,449.1,Not Specified,"Q-SYS peripheral providing control expansion with 8 logic inputs and 8 logic outputs. Up to 4 devices daisy-chainable. 1U-1/4W, powered over Ethernet or +24 VDC. Surface mountable, rack kit sold...","Q-SYS peripheral providing control expansion with 8 logic inputs and 8
logic outputs. Up to 4 devices daisy-chainable. 1U-1/4W, powered over
Ethernet or +24 VDC. Surface mountable, rack kit sold separately.",set,1,7,18,,False,QSC.csv,100
QSC,QSC NS10-125 - 10-port network switch preconfigured for Q-SYS Audio,NS10-125,Audio,Audio Interface / Extender,106250.0,1272.46,Not Specified,"10-port network switch preconfigured for Q-SYS Audio, Video and Control with 8x PoE+ ports and 125 Watts PoE budget. Features advanced QoS and IGMP configuration to also support AES67 and Dante...","10-port network switch preconfigured for Q-SYS Audio, Video and
Control with 8x PoE+ ports and 125 Watts PoE budget. Features
advanced QoS and IGMP configuration to also support AES67 and
Dante within the same VLAN.",piece,1,21,18,,False,QSC.csv,100
QSC,QSC NS10-720 - 10-port network switch preconfigured for Q-SYS Audio,NS10-720,Audio,Audio Interface / Extender,250000.0,2994.01,Not Specified,"10-port network switch preconfigured for Q-SYS Audio, Video and Control with 8x PoE++ ports and 720 Watts PoE budget. Features advanced QoS and IGMP configuration to also support AES67 and Dante...","10-port network switch preconfigured for Q-SYS Audio, Video and
Control with 8x PoE++ ports and 720 Watts PoE budget. Features
advanced QoS and IGMP configuration to also support AES67 and
Dante within the same VLAN.",piece,1,21,18,,False,QSC.csv,100
QSC,QSC NS26-300 - 26-port network switch preconfigured for Q-SYS Audio,NS26-300,Audio,Audio Interface / Extender,250000.0,2994.01,Not Specified,"26-port network switch preconfigured for Q-SYS Audio, Video and Control with 24x PoE+ ports and 300 Watts PoE budget. Features advanced QoS and IGMP configuration to also support AES67 and Dante...","26-port network switch preconfigured for Q-SYS Audio, Video and
Control with 24x PoE+ ports and 300 Watts PoE budget. Features
advanced QoS and IGMP configuration to also support AES67 and
Dante within the same VLAN.",piece,1,21,18,,False,QSC.csv,100
QSC,QSC NS26-1440 - 26-port network switch preconfigured for Q-SYS Audio,NS26-1440,Audio,Audio Interface / Extender,437500.0,5239.52,Not Specified,"26-port network switch preconfigured for Q-SYS Audio, Video and Control with 24x PoE++ ports and 1440 Watts PoE budget. Features advanced QoS and IGMP configuration to also support AES67 and Dante...","26-port network switch preconfigured for Q-SYS Audio, Video and
Control with 24x PoE++ ports and 1440 Watts PoE budget. Features
advanced QoS and IGMP configuration to also support AES67 and
Dante within the same VLAN.",piece,1,21,18,,False,QSC.csv,100
QSC,QSC I/O-USB - Q-SYS I/O-USB Bridge,I/O-USB,General AV,Needs Classification,149800.0,1794.01,Not Specified,Q-SYS I/O-USB Bridge,Q-SYS I/O-USB Bridge,piece,1,14,18,,True,QSC.csv,70
QSC,QSC P4-BK - Pendant Speaker 4-inch full-range driver Sensitivity 90 dB @ 1 W,P4-BK,Audio,Ceiling Loudspeaker,46000.0,550.9,Not Specified,"Pendant Speaker 4-inch full-range driver Sensitivity 90 dB @ 1 W, 1 m Effective frequency range 90 Hz - 20 kHz","Pendant Speaker 4-inch full-range driver
 Sensitivity 90 dB @ 1 W, 1 m
 Effective frequency range 90 Hz - 20 kHz",piece,1,21,18,,False,QSC.csv,100
QSC,QSC NV-1-H-WE - 4K60 4:4:4 HDMI Encoder for in-wall applications,NV-1-H-WE,Signal Management,AV over IP (Encoder/Decoder),115500.0,1383.23,Not Specified,"4K60 4:4:4 HDMI Encoder for in-wall applications, interoperable with NV-32-H and NV-21-HU. 1 HDMI 2.0 Input, PoE+, Color - White.","4K60 4:4:4 HDMI Encoder for in-wall applications, 
interoperable with NV-32-H and NV-21-HU. 1 HDMI 2.0 Input, PoE+, Color - White.",piece,1,21,18,,False,QSC.csv,100
QSC,QSC TSC-101-G3 - Q-SYS 10.1â PoE Touch Screen Controller for In-Wall Mounting. Color -Black only,TSC-101-G3,Control Systems,Touch Panel,234150.0,2804.19,Not Specified,Q-SYS 10.1â PoE Touch Screen Controller for In-Wall Mounting. Color -Black only,"Q-SYS 10.1â PoE Touch Screen Controller for
 In-Wall Mounting. Color -Black only",piece,1,21,18,,False,QSC.csv,100
QSC,QSC TOUCHMIX-30 - Touch-screen digital audio mixer,TOUCHMIX-30,Audio,DSP / Audio Processor / Mixer,159600.0,1911.38,Not Specified,"Touch-screen digital audio mixer with 32 input (24 mic/line, 6 line, USB stereo), 16 output, touch-screen controlled, digital, sound reinforcement mixer.","Touch-screen digital audio mixer with 32 input 
(24 mic/line, 6 line, USB stereo), 16 output, touch-screen 
controlled, digital, sound reinforcement mixer.",piece,1,21,18,,False,QSC.csv,100
QSC,"QSC E110-BK - 10"" 2-way",E110-BK,Audio,DSP / Audio Processor / Mixer,43050.0,515.57,Not Specified,"10"" 2-way, externally powered, live sound-reinforcement loudspeaker. Available in black only.","10"" 2-way, externally powered, live sound-reinforcement 
loudspeaker.  Available in black only.",piece,1,21,18,,False,QSC.csv,100
QSC,QSC E110YM-BK - Powder coated steel yoke for mounting the E110 vertically or Horizontally to structures.,E110YM-BK,General AV,Needs Classification,12600.0,150.9,Not Specified,Powder coated steel yoke for mounting the E110 vertically or Horizontally to structures.,Powder coated steel yoke for mounting the E110 vertically or Horizontally to structures.,piece,1,14,18,,True,QSC.csv,70
QSC,QSC GXD4 - Light weight,GXD4,Audio,DSP / Audio Processor / Mixer,46200.0,553.29,Not Specified,"Light weight, class-D professional power amplifier with DSP, 2 channels, 400 watts/ch at 8â¦, 600 watts/ch at 4â¦, total power capacity of 1600 watts.","Light weight, class-D professional power amplifier with DSP, 2 channels, 400 watts/ch at 8â¦, 600 watts/ch at 4â¦, total power capacity of 1600 watts.",piece,1,21,18,,False,QSC.csv,100
QSC,QSC CP12 - 1000W active portable loudspeaker system; 12-inch woofer; 1.0-inch compression driver; 75 degree conical waveguide; pole socket; selectable user contours. For use as main or stage monitor.,CP12,Audio,DSP / Audio Processor / Mixer,46200.0,553.29,Not Specified,1000W active portable loudspeaker system; 12-inch woofer; 1.0-inch compression driver; 75 degree conical waveguide; pole socket; selectable user contours. For use as main or stage monitor.,1000W active portable loudspeaker system; 12-inch woofer; 1.0-inch compression driver; 75 degree conical waveguide; pole socket; selectable user contours. For use as main or stage monitor.,set,1,21,18,,False,QSC.csv,100
QSC,QSC CAM-5YR - 5 YR Term,CAM-5YR,Software & Services,Software License,735000.0,8802.4,Not Specified,"5 YR Term, Seervision SW license for single camera tracking / analysis channel.","5 YR Term, Seervision SW license for single camera tracking / analysis channel.",piece,1,14,18,,False,QSC.csv,100
QSC,QSC SVS4-EXW-1YR - 1 YR Extended warranty for SVS4-2U hardware.,SVS4-EXW-1YR,Software & Services,Support & Warranty,50400.0,603.59,Not Specified,1 YR Extended warranty for SVS4-2U hardware.,1 YR Extended warranty for SVS4-2U hardware.,piece,1,14,18,,False,QSC.csv,100
QSC,"QSC C6T-LPZB - 6.5"" Two-way ceiling speaker",C6T-LPZB,Audio,Ceiling Loudspeaker,21360.0,255.81,Not Specified,"6.5"" Two-way ceiling speaker, 70/100V transformer with 16Î©bypass, zero bezel design, low profile, 150Â° conical DMT coverage, includes C- rign and rails for blind mount installation. Priced...","6.5"" Two-way ceiling speaker, 70/100V transformer with 16Î©bypass,
zero bezel design, low profile, 150Â° conical DMT coverage, includes C-
rign and rails for blind mount installation.
Priced individually, sold in pairs. White only.",pair,1,21,18,,False,QSC.csv,100
QSC,QSC A80V - 1600W FlexAmp technology Hi-Z / Lo-Z amplifier,A80V,Audio,Amplifier,247840.0,2968.14,Not Specified,"1600W FlexAmp technology Hi-Z / Lo-Z amplifier, 8 x 200W into 4Î©, 8Î©, 70V and 100V, Highpass filter per channel, GPIO for Remote Standby and Amp Status","1600W FlexAmp technology Hi-Z / Lo-Z amplifier, 8 x 200W into 4Î©, 8Î©,
70V and 100V, Highpass filter per channel, GPIO for Remote Standby
and Amp Status",piece,1,21,18,,False,QSC.csv,100
Manhattan,Manhattan 354837 - Premium High-Speed HDMI Cable,354837,Cables & Connectivity,AV Cable,275.0,3.29,Not Specified,"Premium High-Speed HDMI Cable with Ethernet, HEC, ARC, 3D, 4K@60Hz UHD, 18 Gbps Bandwidth, HDMI Male to Male, Shielded, 1 m (3 ft.), Black","Premium High-Speed HDMI Cable with Ethernet, HEC, ARC, 3D, 4K@60Hz UHD, 18 Gbps Bandwidth, HDMI Male to Male, Shielded, 1 m (3 ft.), Black",piece,1,7,18,,False,Manhattan & Peoplelink .csv,100
Manhattan,Manhattan PCU-PDP-EP-ULTRA - â¢ Metallic Body,PCU-PDP-EP-ULTRA,Audio,Gooseneck Microphone,210000.0,2514.97,Not Specified,"â¢ Metallic Body with Top Sliding Mechanism â Visualiser Tray â Rack for Equipments â 21.5 inches Touch Screen Monitor â Laptop Interface with inbuilt switcher â Gooseneck Mic, Wireless...","â¢   Metallic Body with Top Sliding Mechanism
â  Visualiser Tray
â  Rack for Equipments
â  21.5 inches Touch Screen Monitor
â  Laptop Interface with inbuilt switcher
â  Gooseneck Mic, Wireless lapel Mic and handheld mic, 100 Watts Amplifier, Speaker Pair
â  Central Control System with 7 inches Touchpad
â  3x RS-232 Port, 2x IR/RS-232 Port, 5 High Voltage Relay Control",set,1,21,18,,False,Manhattan & Peoplelink .csv,100
Manhattan,"Manhattan R86S - PeopleLink's 86"" Automatic Data Processing Interactive Unit",R86S,General AV,Needs Classification,124231.0,1487.8,Not Specified,"PeopleLink's 86"" Automatic Data Processing Interactive Unit, 4K UHD Interactive Panel with Built-In Android OS, 4GB+32GB Configuration and recognizes up to 20 Unique Points of touch.","PeopleLink's 86"" Automatic Data Processing Interactive Unit, 4K UHD Interactive Panel with Built-In Android OS, 4GB+32GB Configuration and recognizes up to 20 Unique Points of touch.",piece,1,14,18,,True,Manhattan & Peoplelink .csv,70
Manhattan,Manhattan I5 - Windows based OPS Slot PC,I5,Computers,Desktop / SFF PC,52700.0,631.14,Not Specified,Windows based OPS Slot PC,Windows based OPS Slot PC,piece,1,14,18,,False,Manhattan & Peoplelink .csv,100
Valrack,Valrack 12U65 - front glass door,12U65,General AV,Needs Classification,7000.0,83.83,Not Specified,front glass door with key & look,front glass door with key & look,piece,1,14,18,,True,Valrack & Drita.csv,70
Valrack,Valrack 495W315D - Network tray 315 D Black,495W315D,General AV,Needs Classification,645.0,7.72,Not Specified,Network tray 315 D Black,Network tray 315 D Black,piece,1,14,18,,True,Valrack & Drita.csv,70
Valrack,Valrack 465569 - PDU 6A 6SKT SWT PLG,465569,Infrastructure,Power (PDU/UPS),1300.0,15.57,Not Specified,PDU 6A 6SKT SWT PLG,PDU 6A 6SKT SWT PLG,piece,1,7,18,,False,Valrack & Drita.csv,100
Valrack,Valrack 12U66 - AV Rack,12U66,Infrastructure,AV Rack,8145.0,97.54,Not Specified,AV Rack,AV Rack,piece,1,7,18,,False,Valrack & Drita.csv,80
Valrack,Valrack 6X375 - Monitor Tray,6X375,Displays,Professional Display,745.0,8.92,Not Specified,Monitor Tray,Monitor Tray,piece,1,14,18,,False,Valrack & Drita.csv,100
Valrack,Valrack 600X600,600X600,Infrastructure,AV Rack,17500.0,209.58,Not Specified,,Valrack,piece,1,7,18,,False,Valrack & Drita.csv,80
Valrack,Valrack 9 - AV Rack,9,Infrastructure,AV Rack,8375.0,100.3,Not Specified,AV Rack,AV Rack,piece,1,7,18,,False,Valrack & Drita.csv,80
Valrack,Valrack 12 - AV Rack,12,Infrastructure,AV Rack,8795.0,105.33,Not Specified,AV Rack,AV Rack,piece,1,7,18,,False,Valrack & Drita.csv,80
Valrack,Valrack U 600 - HEAVY DUTY ALUMINIUM STRUCTURE,U 600,General AV,Needs Classification,27895.0,334.07,Not Specified,HEAVY DUTY ALUMINIUM STRUCTURE,HEAVY DUTY ALUMINIUM  STRUCTURE,piece,1,14,18,,True,Valrack & Drita.csv,70
Valrack,Valrack DT-4016D24-4U-AW - Drita Tech Multi Screen Controller 24 HDMI FHD Inputs 16 HDMI FHD Outputs,DT-4016D24-4U-AW,Signal Management,Video Wall Processor,929000.0,11125.75,Not Specified,Drita Tech Multi Screen Controller 24 HDMI FHD Inputs 16 HDMI FHD Outputs,"Drita Tech Multi Screen Controller
24 HDMI FHD Inputs
16 HDMI FHD Outputs",piece,1,30,18,,False,Valrack & Drita.csv,100
Valrack,Valrack DT-4016D16-4U-AW - Drita Tech Multi Screen Controller 16 HDMI FHD Inputs 16 HDMI FHD Outputs,DT-4016D16-4U-AW,Signal Management,Video Wall Processor,789000.0,9449.1,Not Specified,Drita Tech Multi Screen Controller 16 HDMI FHD Inputs 16 HDMI FHD Outputs,"Drita Tech Multi Screen Controller
16 HDMI FHD Inputs
16 HDMI FHD Outputs",piece,1,30,18,,False,Valrack & Drita.csv,100
Poly,Poly P87625312 - 3 Year Poly+ Studio X52 and TC10,P87625312,Software & Services,Support & Warranty,51431.51,615.95,3 Years,3 Year Poly+ Studio X52 and TC10,3 Year Poly+ Studio X52 and TC10,piece,1,14,18,,False,Poly.csv,100
Poly,Poly 83Z50AA - G7500 Video Conferencing System INDIA,83Z50AA,Video Conferencing,Room Kit / Codec,372456.08,4460.55,Not Specified,G7500 Video Conferencing System INDIA,Poly G7500 Video Conferencing System INDIA,set,1,14,18,,False,Poly.csv,100
